Timestamp,CPU,MEMORY
29.11.2015 03:55:00,114,152
29.11.2015 04:00:00,115,155
29.11.2015 04:05:00,140,434
29.11.2015 04:10:00,112,532
29.11.2015 04:15:00,122,278
29.11.2015 04:20:00,114,338
29.11.2015 04:25:00,701,289
29.11.2015 04:30:00,118,513
29.11.2015 04:35:00,123,292
29.11.2015 04:40:00,115,442
29.11.2015 04:45:00,123,272
29.11.2015 04:50:00,117,499
29.11.2015 04:55:00,116,188
29.11.2015 05:00:00,116,139
29.11.2015 05:05:00,125,475
29.11.2015 05:10:00,112,344
29.11.2015 05:15:00,133,207
29.11.2015 05:20:00,115,409
29.11.2015 05:25:00,120,213
29.11.2015 05:30:00,117,505
29.11.2015 05:35:00,124,242
29.11.2015 05:40:00,115,477
29.11.2015 05:45:00,124,237
29.11.2015 05:50:00,115,387
29.11.2015 05:55:00,114,199
29.11.2015 06:00:00,117,245
29.11.2015 06:05:00,130,406
29.11.2015 06:10:00,117,559
29.11.2015 06:15:00,117,275
29.11.2015 06:20:00,119,172
29.11.2015 06:25:00,122,185
29.11.2015 06:30:00,117,455
29.11.2015 06:35:00,119,199
29.11.2015 06:40:00,114,223
29.11.2015 06:45:00,116,245
29.11.2015 06:50:00,115,177
29.11.2015 06:55:00,122,185
29.11.2015 07:00:00,116,374
29.11.2015 07:05:00,127,379
29.11.2015 07:10:00,114,453
29.11.2015 07:15:00,115,267
29.11.2015 07:20:00,115,122
29.11.2015 07:25:00,113,155
29.11.2015 07:30:00,115,172
29.11.2015 07:35:00,114,221
29.11.2015 07:40:00,113,190
29.11.2015 07:45:00,116,180
29.11.2015 07:50:00,115,188
29.11.2015 07:55:00,114,180
29.11.2015 08:00:00,116,188
29.11.2015 08:05:00,120,390
29.11.2015 08:10:00,113,385
29.11.2015 08:15:00,116,188
29.11.2015 08:20:00,115,204
29.11.2015 08:25:00,116,185
29.11.2015 08:30:00,116,177
29.11.2015 08:35:00,114,193
29.11.2015 08:40:00,114,161
29.11.2015 08:45:00,115,177
29.11.2015 08:50:00,113,161
29.11.2015 08:55:00,131,169
29.11.2015 09:00:00,115,365
29.11.2015 09:05:00,121,390
29.11.2015 09:10:00,113,289
29.11.2015 09:15:00,115,150
29.11.2015 09:20:00,114,180
29.11.2015 09:25:00,120,202
29.11.2015 09:30:00,115,368
29.11.2015 09:35:00,115,207
29.11.2015 09:40:00,114,182
29.11.2015 09:45:00,123,254
29.11.2015 09:50:00,113,464
29.11.2015 09:55:00,112,215
29.11.2015 10:00:00,113,152
29.11.2015 10:05:00,118,360
29.11.2015 10:10:00,112,172
29.11.2015 10:15:00,121,182
29.11.2015 10:20:00,114,450
29.11.2015 10:25:00,118,240
29.11.2015 10:30:00,117,401
29.11.2015 10:35:00,113,221
29.11.2015 10:40:00,111,237
29.11.2015 10:45:00,116,180
29.11.2015 10:50:00,113,202
29.11.2015 10:55:00,119,163
29.11.2015 11:00:00,114,409
29.11.2015 11:05:00,126,420
29.11.2015 11:10:00,114,491
29.11.2015 11:15:00,120,289
29.11.2015 11:20:00,113,412
29.11.2015 11:25:00,112,188
29.11.2015 11:30:00,114,122
29.11.2015 11:35:00,114,158
29.11.2015 11:40:00,112,237
29.11.2015 11:45:00,126,207
29.11.2015 11:50:00,114,385
29.11.2015 11:55:00,118,240
29.11.2015 12:00:00,114,420
29.11.2015 12:05:00,119,283
29.11.2015 12:10:00,112,303
29.11.2015 12:15:00,122,202
29.11.2015 12:20:00,113,401
29.11.2015 12:25:00,112,221
29.11.2015 12:30:00,113,193
29.11.2015 12:35:00,115,131
29.11.2015 12:40:00,115,172
29.11.2015 12:45:00,120,172
29.11.2015 12:50:00,113,401
29.11.2015 12:55:00,122,283
29.11.2015 13:00:00,115,557
29.11.2015 13:05:00,125,455
29.11.2015 13:10:00,112,467
29.11.2015 13:15:00,113,237
29.11.2015 13:20:00,113,196
29.11.2015 13:25:00,120,180
29.11.2015 13:30:00,114,401
29.11.2015 13:35:00,113,182
29.11.2015 13:40:00,113,166
29.11.2015 13:45:00,148,322
29.11.2015 13:50:00,146,879
29.11.2015 13:55:00,112,507
29.11.2015 14:00:00,163,428
29.11.2015 14:05:00,184,1094
29.11.2015 14:10:00,134,996
29.11.2015 14:15:00,116,565
29.11.2015 14:20:00,128,362
29.11.2015 14:25:00,117,477
29.11.2015 14:30:00,142,507
29.11.2015 14:35:00,130,756
29.11.2015 14:40:00,115,513
29.11.2015 14:45:00,126,480
29.11.2015 14:50:00,114,516
29.11.2015 14:55:00,113,210
29.11.2015 15:00:00,115,166
29.11.2015 15:05:00,128,295
29.11.2015 15:10:00,112,417
29.11.2015 15:15:00,119,210
29.11.2015 15:20:00,113,385
29.11.2015 15:25:00,113,180
29.11.2015 15:30:00,115,155
29.11.2015 15:35:00,120,169
29.11.2015 15:40:00,115,417
29.11.2015 15:45:00,112,213
29.11.2015 15:50:00,115,213
29.11.2015 15:55:00,110,172
29.11.2015 16:00:00,114,213
29.11.2015 16:05:00,117,387
29.11.2015 16:10:00,112,256
29.11.2015 16:15:00,113,210
29.11.2015 16:20:00,109,128
29.11.2015 16:25:00,116,161
29.11.2015 16:30:00,114,417
29.11.2015 16:35:00,112,223
29.11.2015 16:40:00,111,245
29.11.2015 16:45:00,119,272
29.11.2015 16:50:00,112,502
29.11.2015 16:55:00,112,231
29.11.2015 17:00:00,112,188
29.11.2015 17:05:00,121,403
29.11.2015 17:10:00,110,578
29.11.2015 17:15:00,117,237
29.11.2015 17:20:00,112,409
29.11.2015 17:25:00,106,199
29.11.2015 17:30:00,110,152
29.11.2015 17:35:00,112,172
29.11.2015 17:40:00,162,592
29.11.2015 17:45:00,114,832
29.11.2015 17:50:00,111,368
29.11.2015 17:55:00,122,248
29.11.2015 18:00:00,114,434
29.11.2015 18:05:00,121,464
29.11.2015 18:10:00,111,409
29.11.2015 18:15:00,120,190
29.11.2015 18:20:00,111,319
29.11.2015 18:25:00,111,163
29.11.2015 18:30:00,113,180
29.11.2015 18:35:00,118,155
29.11.2015 18:40:00,112,464
29.11.2015 18:45:00,115,267
29.11.2015 18:50:00,114,190
29.11.2015 18:55:00,118,248
29.11.2015 19:00:00,113,376
29.11.2015 19:05:00,129,368
29.11.2015 19:10:00,112,562
29.11.2015 19:15:00,113,182
29.11.2015 19:20:00,111,166
29.11.2015 19:25:00,117,182
29.11.2015 19:30:00,110,354
29.11.2015 19:35:00,119,223
29.11.2015 19:40:00,108,371
29.11.2015 19:45:00,112,144
29.11.2015 19:50:00,112,152
29.11.2015 19:55:00,112,172
29.11.2015 20:00:00,113,114
29.11.2015 20:05:00,123,371
29.11.2015 20:10:00,112,338
29.11.2015 20:15:00,121,152
29.11.2015 20:20:00,114,387
29.11.2015 20:25:00,113,234
29.11.2015 20:30:00,114,155
29.11.2015 20:35:00,119,163
29.11.2015 20:40:00,112,344
29.11.2015 20:45:00,121,210
29.11.2015 20:50:00,113,426
29.11.2015 20:55:00,117,218
29.11.2015 21:00:00,113,278
29.11.2015 21:05:00,119,510
29.11.2015 21:10:00,112,360
29.11.2015 21:15:00,121,215
29.11.2015 21:20:00,113,428
29.11.2015 21:25:00,114,210
29.11.2015 21:30:00,116,177
29.11.2015 21:35:00,114,139
29.11.2015 21:40:00,115,161
29.11.2015 21:45:00,121,174
29.11.2015 21:50:00,113,387
29.11.2015 21:55:00,112,199
29.11.2015 22:00:00,114,155
29.11.2015 22:05:00,118,354
29.11.2015 22:10:00,112,316
29.11.2015 22:15:00,114,155
29.11.2015 22:20:00,114,251
29.11.2015 22:25:00,116,226
29.11.2015 22:30:00,116,199
29.11.2015 22:35:00,114,125
29.11.2015 22:40:00,114,98
29.11.2015 22:45:00,131,245
29.11.2015 22:50:00,137,761
29.11.2015 22:55:00,113,491
29.11.2015 23:00:00,116,234
29.11.2015 23:05:00,127,415
29.11.2015 23:10:00,110,565
29.11.2015 23:15:00,121,295
29.11.2015 23:20:00,112,344
29.11.2015 23:25:00,112,237
29.11.2015 23:30:00,116,204
29.11.2015 23:35:00,115,229
29.11.2015 23:40:00,114,245
29.11.2015 23:45:00,117,111
29.11.2015 23:50:00,115,180
29.11.2015 23:55:00,114,177
30.11.2015 00:00:00,116,155
30.11.2015 00:05:00,129,393
30.11.2015 00:10:00,120,644
30.11.2015 00:15:00,111,344
30.11.2015 00:20:00,110,163
30.11.2015 00:25:00,112,190
30.11.2015 00:30:00,114,199
30.11.2015 00:35:00,119,163
30.11.2015 00:40:00,109,464
30.11.2015 00:45:00,116,218
30.11.2015 00:50:00,112,376
30.11.2015 00:55:00,113,182
30.11.2015 01:00:00,114,172
30.11.2015 01:05:00,125,354
30.11.2015 01:10:00,112,548
30.11.2015 01:15:00,115,204
30.11.2015 01:20:00,113,144
30.11.2015 01:25:00,110,221
30.11.2015 01:30:00,100,406
30.11.2015 01:35:00,104,213
30.11.2015 01:40:00,103,455
30.11.2015 01:45:00,122,196
30.11.2015 01:50:00,114,409
30.11.2015 01:55:00,113,229
30.11.2015 02:00:00,116,193
30.11.2015 02:05:00,120,491
30.11.2015 02:10:00,115,385
30.11.2015 02:15:00,114,204
30.11.2015 02:20:00,113,163
30.11.2015 02:25:00,124,245
30.11.2015 02:30:00,115,614
30.11.2015 02:35:00,114,254
30.11.2015 02:40:00,113,202
30.11.2015 02:45:00,120,215
30.11.2015 02:50:00,114,417
30.11.2015 02:55:00,120,223
30.11.2015 03:00:00,115,398
30.11.2015 03:05:00,122,409
30.11.2015 03:10:00,114,319
30.11.2015 03:15:00,115,169
30.11.2015 03:20:00,115,161
30.11.2015 03:25:00,117,166
30.11.2015 03:30:00,116,114
30.11.2015 03:35:00,121,155
30.11.2015 03:40:00,114,297
30.11.2015 03:45:00,116,161
30.11.2015 03:50:00,114,125
30.11.2015 03:55:00,122,172
30.11.2015 04:00:00,115,324
30.11.2015 04:05:00,132,420
30.11.2015 04:10:00,112,447
30.11.2015 04:15:00,120,248
30.11.2015 04:20:00,113,385
30.11.2015 04:25:00,120,188
30.11.2015 04:30:00,114,295
30.11.2015 04:35:00,114,172
30.11.2015 04:40:00,112,237
30.11.2015 04:45:00,126,204
30.11.2015 04:50:00,114,393
30.11.2015 04:55:00,122,188
30.11.2015 05:00:00,116,376
30.11.2015 05:05:00,134,352
30.11.2015 05:10:00,114,483
30.11.2015 05:15:00,121,275
30.11.2015 05:20:00,116,412
30.11.2015 05:25:00,120,193
30.11.2015 05:30:00,116,376
30.11.2015 05:35:00,120,210
30.11.2015 05:40:00,113,371
30.11.2015 05:45:00,122,234
30.11.2015 05:50:00,118,464
30.11.2015 05:55:00,120,305
30.11.2015 06:00:00,114,223
30.11.2015 06:05:00,128,327
30.11.2015 06:10:00,114,472
30.11.2015 06:15:00,115,231
30.11.2015 06:20:00,115,122
30.11.2015 06:25:00,112,185
30.11.2015 06:30:00,114,100
30.11.2015 06:35:00,114,103
30.11.2015 06:40:00,113,117
30.11.2015 06:45:00,118,147
30.11.2015 06:50:00,115,204
30.11.2015 06:55:00,114,196
30.11.2015 07:00:00,116,139
30.11.2015 07:05:00,129,426
30.11.2015 07:10:00,113,630
30.11.2015 07:15:00,122,295
30.11.2015 07:20:00,113,499
30.11.2015 07:25:00,112,204
30.11.2015 07:30:00,115,196
30.11.2015 07:35:00,136,215
30.11.2015 07:40:00,120,660
30.11.2015 07:45:00,132,338
30.11.2015 07:50:00,120,546
30.11.2015 07:55:00,115,338
30.11.2015 08:00:00,115,202
30.11.2015 08:05:00,130,469
30.11.2015 08:10:00,111,382
30.11.2015 08:15:00,120,251
30.11.2015 08:20:00,113,368
30.11.2015 08:25:00,135,264
30.11.2015 08:30:00,167,969
30.11.2015 08:35:00,157,1040
30.11.2015 08:40:00,129,884
30.11.2015 08:45:00,135,496
30.11.2015 08:50:00,172,770
30.11.2015 08:55:00,155,734
30.11.2015 09:00:00,146,958
30.11.2015 09:05:00,140,802
30.11.2015 09:10:00,119,598
30.11.2015 09:15:00,145,444
30.11.2015 09:20:00,121,491
30.11.2015 09:25:00,113,352
30.11.2015 09:30:00,115,303
30.11.2015 09:35:00,124,242
30.11.2015 09:40:00,117,589
30.11.2015 09:45:00,137,434
30.11.2015 09:50:00,115,319
30.11.2015 09:55:00,113,188
30.11.2015 10:00:00,116,188
30.11.2015 10:05:00,153,475
30.11.2015 10:10:00,146,360
30.11.2015 10:15:00,127,264
30.11.2015 10:20:00,136,557
30.11.2015 10:25:00,120,788
30.11.2015 10:30:00,207,546
30.11.2015 10:35:00,208,857
30.11.2015 10:40:00,179,985
30.11.2015 10:45:00,167,1042
30.11.2015 10:50:00,181,1040
30.11.2015 10:55:00,157,1119
30.11.2015 11:00:00,124,881
30.11.2015 11:05:00,133,567
30.11.2015 11:10:00,130,852
30.11.2015 11:15:00,122,467
30.11.2015 11:20:00,130,516
30.11.2015 11:25:00,113,565
30.11.2015 11:30:00,143,458
30.11.2015 11:35:00,119,573
30.11.2015 11:40:00,112,417
30.11.2015 11:45:00,112,237
30.11.2015 11:50:00,111,172
30.11.2015 11:55:00,111,308
30.11.2015 12:00:00,113,242
30.11.2015 12:05:00,131,324
30.11.2015 12:10:00,111,526
30.11.2015 12:15:00,120,259
30.11.2015 12:20:00,113,436
30.11.2015 12:25:00,119,248
30.11.2015 12:30:00,114,311
30.11.2015 12:35:00,120,139
30.11.2015 12:40:00,112,300
30.11.2015 12:45:00,120,278
30.11.2015 12:50:00,112,450
30.11.2015 12:55:00,129,188
30.11.2015 13:00:00,113,349
30.11.2015 13:05:00,121,286
30.11.2015 13:10:00,111,303
30.11.2015 13:15:00,120,158
30.11.2015 13:20:00,119,567
30.11.2015 13:25:00,128,513
30.11.2015 13:30:00,116,295
30.11.2015 13:35:00,123,221
30.11.2015 13:40:00,143,442
30.11.2015 13:45:00,113,843
30.11.2015 13:50:00,113,371
30.11.2015 13:55:00,139,570
30.11.2015 14:00:00,129,622
30.11.2015 14:05:00,130,666
30.11.2015 14:10:00,131,709
30.11.2015 14:15:00,121,458
30.11.2015 14:20:00,112,516
30.11.2015 14:25:00,130,510
30.11.2015 14:30:00,151,608
30.11.2015 14:35:00,140,827
30.11.2015 14:40:00,151,696
30.11.2015 14:45:00,143,991
30.11.2015 14:50:00,118,753
30.11.2015 14:55:00,114,417
30.11.2015 15:00:00,123,401
30.11.2015 15:05:00,129,557
30.11.2015 15:10:00,117,573
30.11.2015 15:15:00,169,778
30.11.2015 15:20:00,146,936
30.11.2015 15:25:00,124,860
30.11.2015 15:30:00,206,1013
30.11.2015 15:35:00,171,920
30.11.2015 15:40:00,180,1001
30.11.2015 15:45:00,185,1119
30.11.2015 15:50:00,244,1198
30.11.2015 15:55:00,134,1133
30.11.2015 16:00:00,112,731
30.11.2015 16:05:00,125,688
30.11.2015 16:10:00,111,696
30.11.2015 16:15:00,144,524
30.11.2015 16:20:00,118,516
30.11.2015 16:25:00,119,587
30.11.2015 16:30:00,155,786
30.11.2015 16:35:00,138,677
30.11.2015 16:40:00,136,734
30.11.2015 16:45:00,172,737
30.11.2015 16:50:00,158,849
30.11.2015 16:55:00,179,873
30.11.2015 17:00:00,201,991
30.11.2015 17:05:00,203,1065
30.11.2015 17:10:00,166,983
30.11.2015 17:15:00,261,1024
30.11.2015 17:20:00,137,893
30.11.2015 17:25:00,175,860
30.11.2015 17:30:00,146,958
30.11.2015 17:35:00,156,974
30.11.2015 17:40:00,157,983
30.11.2015 17:45:00,154,887
30.11.2015 17:50:00,127,906
30.11.2015 17:55:00,126,718
30.11.2015 18:00:00,130,677
30.11.2015 18:05:00,132,636
30.11.2015 18:10:00,139,764
30.11.2015 18:15:00,127,715
30.11.2015 18:20:00,114,535
30.11.2015 18:25:00,130,286
30.11.2015 18:30:00,148,709
30.11.2015 18:35:00,146,1032
30.11.2015 18:40:00,124,925
30.11.2015 18:45:00,124,540
30.11.2015 18:50:00,117,475
30.11.2015 18:55:00,126,385
30.11.2015 19:00:00,112,431
30.11.2015 19:05:00,133,453
30.11.2015 19:10:00,120,770
30.11.2015 19:15:00,116,477
30.11.2015 19:20:00,131,488
30.11.2015 19:25:00,161,950
30.11.2015 19:30:00,142,1073
30.11.2015 19:35:00,139,1032
30.11.2015 19:40:00,144,876
30.11.2015 19:45:00,138,925
30.11.2015 19:50:00,112,622
30.11.2015 19:55:00,127,346
30.11.2015 20:00:00,122,442
30.11.2015 20:05:00,151,696
30.11.2015 20:10:00,129,770
30.11.2015 20:15:00,178,868
30.11.2015 20:20:00,135,1004
30.11.2015 20:25:00,149,824
30.11.2015 20:30:00,152,1070
30.11.2015 20:35:00,144,1065
30.11.2015 20:40:00,153,1018
30.11.2015 20:45:00,161,955
30.11.2015 20:50:00,123,961
30.11.2015 20:55:00,117,529
30.11.2015 21:00:00,118,300
30.11.2015 21:05:00,128,663
30.11.2015 21:10:00,117,567
30.11.2015 21:15:00,116,360
30.11.2015 21:20:00,119,475
30.11.2015 21:25:00,138,461
30.11.2015 21:30:00,129,821
30.11.2015 21:35:00,122,606
30.11.2015 21:40:00,130,657
30.11.2015 21:45:00,120,524
30.11.2015 21:50:00,123,496
30.11.2015 21:55:00,122,428
30.11.2015 22:00:00,115,393
30.11.2015 22:05:00,125,376
30.11.2015 22:10:00,126,442
30.11.2015 22:15:00,138,557
30.11.2015 22:20:00,133,761
30.11.2015 22:25:00,113,524
30.11.2015 22:30:00,119,245
30.11.2015 22:35:00,117,196
30.11.2015 22:40:00,112,278
30.11.2015 22:45:00,118,131
30.11.2015 22:50:00,114,226
30.11.2015 22:55:00,113,185
30.11.2015 23:00:00,118,177
30.11.2015 23:05:00,127,426
30.11.2015 23:10:00,123,718
30.11.2015 23:15:00,122,415
30.11.2015 23:20:00,123,622
30.11.2015 23:25:00,124,447
30.11.2015 23:30:00,139,660
30.11.2015 23:35:00,125,324
30.11.2015 23:40:00,126,264
30.11.2015 23:45:00,124,150
30.11.2015 23:50:00,122,117
30.11.2015 23:55:00,128,199
01.12.2015 00:00:00,130,442
01.12.2015 00:05:00,129,570
01.12.2015 00:10:00,122,824
01.12.2015 00:15:00,116,401
01.12.2015 00:20:00,111,382
01.12.2015 00:25:00,111,190
01.12.2015 00:30:00,116,141
01.12.2015 00:35:00,113,313
01.12.2015 00:40:00,111,147
01.12.2015 00:45:00,121,163
01.12.2015 00:50:00,115,401
01.12.2015 00:55:00,112,196
01.12.2015 01:00:00,115,133
01.12.2015 01:05:00,127,393
01.12.2015 01:10:00,109,655
01.12.2015 01:15:00,117,324
01.12.2015 01:20:00,114,516
01.12.2015 01:25:00,106,349
01.12.2015 01:30:00,101,423
01.12.2015 01:35:00,102,316
01.12.2015 01:40:00,112,477
01.12.2015 01:45:00,113,354
01.12.2015 01:50:00,110,202
01.12.2015 01:55:00,116,226
01.12.2015 02:00:00,116,346
01.12.2015 02:05:00,120,346
01.12.2015 02:10:00,110,423
01.12.2015 02:15:00,119,223
01.12.2015 02:20:00,112,382
01.12.2015 02:25:00,118,226
01.12.2015 02:30:00,113,403
01.12.2015 02:35:00,114,136
01.12.2015 02:40:00,112,231
01.12.2015 02:45:00,121,308
01.12.2015 02:50:00,109,567
01.12.2015 02:55:00,138,464
01.12.2015 03:00:00,120,685
01.12.2015 03:05:00,131,488
01.12.2015 03:10:00,116,690
01.12.2015 03:15:00,123,308
01.12.2015 03:20:00,113,382
01.12.2015 03:25:00,114,213
01.12.2015 03:30:00,116,180
01.12.2015 03:35:00,116,163
01.12.2015 03:40:00,114,229
01.12.2015 03:45:00,122,125
01.12.2015 03:50:00,114,401
01.12.2015 03:55:00,113,196
01.12.2015 04:00:00,114,122
01.12.2015 04:05:00,139,395
01.12.2015 04:10:00,114,742
01.12.2015 04:15:00,128,346
01.12.2015 04:20:00,108,444
01.12.2015 04:25:00,97,237
01.12.2015 04:30:00,116,254
01.12.2015 04:35:00,129,472
01.12.2015 04:40:00,116,641
01.12.2015 04:45:00,125,305
01.12.2015 04:50:00,114,507
01.12.2015 04:55:00,120,289
01.12.2015 05:00:00,115,412
01.12.2015 05:05:00,128,341
01.12.2015 05:10:00,113,467
01.12.2015 05:15:00,123,289
01.12.2015 05:20:00,114,469
01.12.2015 05:25:00,119,229
01.12.2015 05:30:00,118,502
01.12.2015 05:35:00,132,256
01.12.2015 05:40:00,148,977
01.12.2015 05:45:00,152,914
01.12.2015 05:50:00,132,939
01.12.2015 05:55:00,116,521
01.12.2015 06:00:00,126,472
01.12.2015 06:05:00,133,606
01.12.2015 06:10:00,115,557
01.12.2015 06:15:00,121,242
01.12.2015 06:20:00,114,335
01.12.2015 06:25:00,120,210
01.12.2015 06:30:00,115,327
01.12.2015 06:35:00,119,237
01.12.2015 06:40:00,118,180
01.12.2015 06:45:00,135,376
01.12.2015 06:50:00,127,761
01.12.2015 06:55:00,121,436
01.12.2015 07:00:00,115,330
01.12.2015 07:05:00,118,278
01.12.2015 07:10:00,112,374
01.12.2015 07:15:00,121,202
01.12.2015 07:20:00,117,354
01.12.2015 07:25:00,137,349
01.12.2015 07:30:00,170,1075
01.12.2015 07:35:00,126,1094
01.12.2015 07:40:00,118,718
01.12.2015 07:45:00,121,412
01.12.2015 07:50:00,115,398
01.12.2015 07:55:00,120,333
01.12.2015 08:00:00,116,510
01.12.2015 08:05:00,137,680
01.12.2015 08:10:00,116,914
01.12.2015 08:15:00,154,860
01.12.2015 08:20:00,163,991
01.12.2015 08:25:00,132,942
01.12.2015 08:30:00,129,589
01.12.2015 08:35:00,125,357
01.12.2015 08:40:00,127,742
01.12.2015 08:45:00,118,865
01.12.2015 08:50:00,111,423
01.12.2015 08:55:00,152,805
01.12.2015 09:00:00,125,778
01.12.2015 09:05:00,116,928
01.12.2015 09:10:00,107,647
01.12.2015 09:15:00,133,524
01.12.2015 09:20:00,128,933
01.12.2015 09:25:00,136,778
01.12.2015 09:30:00,132,821
01.12.2015 09:35:00,154,884
01.12.2015 09:40:00,181,917
01.12.2015 09:45:00,126,939
01.12.2015 09:50:00,113,537
01.12.2015 09:55:00,125,546
01.12.2015 10:00:00,132,881
01.12.2015 10:05:00,123,808
01.12.2015 10:10:00,183,1024
01.12.2015 10:15:00,203,1247
01.12.2015 10:20:00,145,1127
01.12.2015 10:25:00,104,622
01.12.2015 10:30:00,117,379
01.12.2015 10:35:00,104,491
01.12.2015 10:40:00,113,267
01.12.2015 10:45:00,123,753
01.12.2015 10:50:00,113,786
01.12.2015 10:55:00,106,606
01.12.2015 11:00:00,119,368
01.12.2015 11:05:00,166,707
01.12.2015 11:10:00,230,950
01.12.2015 11:15:00,182,786
01.12.2015 11:20:00,160,835
01.12.2015 11:25:00,123,811
01.12.2015 11:30:00,219,786
01.12.2015 11:35:00,236,840
01.12.2015 11:40:00,230,950
01.12.2015 11:45:00,243,1001
01.12.2015 11:50:00,237,1097
01.12.2015 11:55:00,126,1119
